benchmark,duration_ns,uptime_ns,vm_start_unix_ms
scrabble,2611157835,4743476295,1749220599147
scrabble,1224650665,7502473108,1749220599147
scrabble,1213001405,8862965768,1749220599147
scrabble,1251746367,10208303911,1749220599147
scrabble,1226474725,11593834025,1749220599147
scrabble,1225736719,12961234356,1749220599147
scrabble,1156394147,14319033299,1749220599147
scrabble,1291610125,15609242290,1749220599147
scrabble,1081189314,17041945668,1749220599147
scrabble,1130096807,18256995556,1749220599147
scrabble,1251736859,19519709023,1749220599147
scrabble,1144416053,20916811999,1749220599147
scrabble,1269795778,22193304781,1749220599147
scrabble,1114027982,23595051337,1749220599147
scrabble,1239246269,24841271149,1749220599147
scrabble,1231469284,26216244134,1749220599147
scrabble,1159176935,27581225721,1749220599147
scrabble,1244215673,28878452668,1749220599147
scrabble,1152818170,30255301053,1749220599147
scrabble,1272295751,31539598597,1749220599147
scrabble,1085827740,32953849998,1749220599147
scrabble,1162863288,34171907086,1749220599147
scrabble,1222548326,35467633569,1749220599147
scrabble,1163184040,36826169187,1749220599147
scrabble,1237831150,38121193876,1749220599147
scrabble,1150391354,39493311118,1749220599147
scrabble,2748692728,40795431738,1749220599147
scrabble,2536886294,43819958437,1749220599147
scrabble,2785710895,46634900199,1749220599147
scrabble,2644601978,49712946590,1749220599147
scrabble,2499329108,52637798003,1749220599147
scrabble,2565149814,55412489935,1749220599147
scrabble,2514269777,58251085832,1749220599147
scrabble,2636047990,61057786311,1749220599147
scrabble,2548548850,63989663788,1749220599147
scrabble,2744844932,66812507522,1749220599147
scrabble,2517734087,69831544674,1749220599147
scrabble,2804563565,72625486882,1749220599147
scrabble,2623463468,75713902840,1749220599147
scrabble,2497028119,78617680155,1749220599147
scrabble,2543312497,81391453157,1749220599147
scrabble,2533615452,84206485308,1749220599147
scrabble,2661378262,87052280621,1749220599147
scrabble,2550826612,90015868463,1749220599147
scrabble,2730682571,92842993364,1749220599147
scrabble,2827019918,95856903478,1749220599147
scrabble,2669175358,98982194308,1749220599147
scrabble,2491199177,101946844485,1749220599147
scrabble,2537992048,104710849690,1749220599147
scrabble,2505752542,107523189335,1749220599147
scrabble,2657689185,110301815893,1749220599147
scrabble,2485457052,113237258116,1749220599147
scrabble,2503189449,116019676841,1749220599147
scrabble,2685763932,118821857186,1749220599147
scrabble,2642695954,121815078582,1749220599147
scrabble,2500692895,124734838924,1749220599147
scrabble,1220108275,127444528815,1749220599147
scrabble,1231036234,128799946122,1749220599147
scrabble,1157942045,130172528154,1749220599147
scrabble,1249499559,131465443562,1749220599147
scrabble,1145242189,132850522497,1749220599147
scrabble,1259700644,134135966601,1749220599147
scrabble,1085138019,135528385861,1749220599147
